brcode,tran_type,d_date,tran_month,item_code,qty,day,month,year,quarter,week,day_type
3,Sale,2016-04-05,April,208501,4,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,201975,2,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,233539,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,310183,6,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,203999,10,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,10,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,3,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,5,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,3,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,2,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,201975,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,206115,2,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,298416,2,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,310183,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,2,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,3,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,203999,5,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,201975,6,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,202470,2,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,298416,2,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,201975,4,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,233539,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,201975,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,298416,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,203999,5,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,202470,3,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,233384,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,324411,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,3,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,3,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,202470,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,298416,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,208501,6,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,6,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,8,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,208501,1,5,4,2016,1,14,weekday
3,Sale,2016-04-05,April,202470,1,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,201975,4,5,4,2016,1,14,weekday
109,Sale,2016-04-05,April,319048,2,5,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,201975,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,10,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,6,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,5,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,202470,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,228187,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,6,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,201975,12,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,233539,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,4,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,203999,5,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,233384,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,206115,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,324411,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,233539,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,6,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,202470,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,323007,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,6,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,203999,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,310183,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,203999,20,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,8,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,203999,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,324411,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,8,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,324411,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,4,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,323007,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,4,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,8,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,323007,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,206115,4,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,324411,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,298416,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,206115,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,6,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,4,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,5,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,202470,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,206115,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,4,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,4,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,206115,2,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,5,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,203999,8,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,2,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,6,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,6,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,206115,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,233539,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,298416,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,3,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,206115,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,310183,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,201975,8,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,6,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,233539,1,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,208501,8,6,4,2016,1,14,weekday
109,Sale,2016-04-06,April,319048,3,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,208501,1,6,4,2016,1,14,weekday
3,Sale,2016-04-06,April,324411,1,6,4,2016,1,14,weekday
109,Sale,2016-04-07,April,233539,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,233384,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,233384,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,310183,300,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,8,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,310183,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,3,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,6,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,10,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,3,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,2,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,24,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,6,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,208501,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,233384,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,206115,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,310183,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,10,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,233539,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,8,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,5,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,8,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,233384,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,206115,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,298416,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,233384,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,206115,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,4,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,6,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,203999,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,298416,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,8,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,208501,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,6,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,6,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,324411,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,10,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,4,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,208501,6,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,4,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,323007,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,233539,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,298416,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,324411,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,203999,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,310183,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,12,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,323007,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,298416,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,323007,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,4,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,206115,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,203999,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,323007,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,2,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,298416,2,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,8,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,3,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,6,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,324411,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,201975,4,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,10,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,310183,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,203999,10,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,319048,5,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,202470,1,7,4,2016,1,14,weekday
3,Sale,2016-04-07,April,233539,1,7,4,2016,1,14,weekday
109,Sale,2016-04-07,April,208501,1,7,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,7,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,233539,2,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,298416,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,324411,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,201975,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,203999,5,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,300,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,201975,6,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,319048,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,323007,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,323007,1,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,202470,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,233384,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,14,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,6,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,319048,10,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,201975,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,319048,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,233539,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,233539,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,233539,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,323007,1,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,233539,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,323007,1,8,4,2016,1,14,weekday
3,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,208501,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,310183,1,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,298416,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,324411,2,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,298416,6,8,4,2016,1,14,weekday
109,Sale,2016-04-08,April,324411,1,8,4,2016,1,14,weekday
109,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,5,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,4,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,203999,5,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,206115,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,228187,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,201975,9,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,298416,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,233384,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,233539,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,310183,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,6,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,298416,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,310183,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,233384,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,4,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,4,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,233539,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,233384,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,2,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,208501,18,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,3,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,206115,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,310183,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,233539,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,203999,5,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,3,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,206115,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,206115,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,6,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,2,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,5,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,6,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,201975,5,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,203999,5,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,208501,3,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,202470,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,233539,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,323007,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,228187,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,2,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,298416,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,319048,2,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,201975,5,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,206115,2,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,324411,1,9,4,2016,1,14,weekend
3,Sale,2016-04-09,April,233539,1,9,4,2016,1,14,weekend
109,Sale,2016-04-09,April,310183,1,9,4,2016,1,14,weekend
109,Sale,2016-04-10,April,233384,1,10,4,2016,1,15,weekend
